num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
1667,dal-umbrella,Dal Umbrella,Umbrellas,NA,1010,bells,4040,bells,NA,NA,NA,NA,nh,item-dal-umbrella,https://villagerdb.com/images/items/full/dal-umbrella.48b0403.png
1668,dala-horse,Dala Horse,Furniture,FALSE,1300,bells,5200,bells,Gulliver,FALSE,NA,NA,nh,item-dala-horse,https://villagerdb.com/images/items/thumb/dala-horse.fba7d2a.png
1670,damselfly-model,Damselfly Model,Furniture,NA,1500,bells,NA,NA,NA,NA,NA,NA,nh,item-damselfly-model,https://villagerdb.com/images/items/thumb/damselfly-model.bf4d047.png
1671,damselfly,Damselfly,Bugs,FALSE,500,bells,2000,bells,NA,NA,NA,NA,nh,item-damselfly,https://villagerdb.com/images/items/thumb/damselfly.4456068.png
1672,dance-team-jacket,Dance-team Jacket,Tops,NA,420,bells,1680,bells,NA,NA,NA,NA,nh,item-dance-team-jacket,https://villagerdb.com/images/items/full/dance-team-jacket.c40846f.png
1673,dance-warm-up-pants,Dance Warm-up Pants,Bottoms,NA,390,bells,1560,bells,NA,NA,NA,NA,nh,item-dance-warm-up-pants,https://villagerdb.com/images/items/full/dance-warm-up-pants.82e242e.png
1676,dandy-hat,Dandy Hat,Hats,NA,275,bells,1100,bells,NA,NA,NA,NA,nh,item-dandy-hat,https://villagerdb.com/images/items/full/dandy-hat.59ee083.png
1678,danger-tank,Danger Tank,Tops,NA,160,bells,640,bells,NA,NA,NA,NA,nh,item-danger-tank,https://villagerdb.com/images/items/full/danger-tank.bf0330a.png
1689,dark-cosmos-crown,Dark Cosmos Crown,Hats,NA,3360,bells,13440,bells,NA,NA,NA,NA,nh,item-dark-cosmos-crown,https://villagerdb.com/images/items/full/dark-cosmos-crown.96f222b.png
1691,dark-lily-crown,Dark Lily Crown,Hats,NA,960,bells,3840,bells,NA,NA,NA,NA,nh,item-dark-lily-crown,https://villagerdb.com/images/items/full/dark-lily-crown.a80e4d6.png
1692,dark-lily-wreath,Dark Lily Wreath,Furniture,NA,1600,bells,6400,bells,NA,NA,NA,NA,nh,item-dark-lily-wreath,https://villagerdb.com/images/items/thumb/dark-lily-wreath.e93735c.png
1697,dark-rose-wreath,Dark Rose Wreath,Furniture,NA,4320,bells,17280,bells,NA,NA,NA,NA,nh,item-dark-rose-wreath,https://villagerdb.com/images/items/thumb/dark-rose-wreath.deffc2a.png
1698,dark-tulip-crown,Dark Tulip Crown,Hats,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,item-dark-tulip-crown,https://villagerdb.com/images/items/full/dark-tulip-crown.afaca39.png
1699,dark-tulip-wreath,Dark Tulip Wreath,Furniture,NA,1600,bells,6400,bells,NA,NA,NA,NA,nh,item-dark-tulip-wreath,https://villagerdb.com/images/items/thumb/dark-tulip-wreath.9f85fe0.png
1702,darner-dragonfly-model,Darner Dragonfly Model,Furniture,NA,690,bells,NA,NA,NA,NA,NA,NA,nh,item-darner-dragonfly-model,https://villagerdb.com/images/items/thumb/darner-dragonfly-model.f2b4645.png
1703,darner-dragonfly,Darner Dragonfly,Bugs,FALSE,230,bells,920,bells,NA,NA,NA,NA,nh,item-darner-dragonfly,https://villagerdb.com/images/items/thumb/darner-dragonfly.817c86e.png
1704,dartboard,Dartboard,Furniture,TRUE,1300,bells,5200,bells,NA,NA,NA,NA,nh,item-dartboard,https://villagerdb.com/images/items/thumb/dartboard.7497f73.png
1708,dazed-dress,Dazed Dress,Dresses,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-dazed-dress,https://villagerdb.com/images/items/full/dazed-dress.ee12bd0.png
1712,decoy-duck,Decoy Duck,Furniture,NA,480,bells,1920,bells,NA,NA,NA,NA,nh,item-decoy-duck,https://villagerdb.com/images/items/thumb/decoy-duck.0a061ef.png
1718,deer-decoration,Deer Decoration,Furniture,NA,960,bells,3840,bells,NA,TRUE,8,softwood,nh,item-deer-decoration,https://villagerdb.com/images/items/thumb/deer-decoration.bd3de42.png
1719,deer-scare,Deer Scare,Furniture,FALSE,1740,bells,6960,bells,NA,TRUE,3,bamboo-piece,nh,item-deer-scare,https://villagerdb.com/images/items/thumb/deer-scare.6e628fe.png
1719,deer-scare,Deer Scare,Furniture,FALSE,1740,bells,6960,bells,NA,TRUE,8,stone,nh,item-deer-scare,https://villagerdb.com/images/items/thumb/deer-scare.6e628fe.png
1719,deer-scare,Deer Scare,Furniture,FALSE,1740,bells,6960,bells,NA,TRUE,3,clump-of-weeds,nh,item-deer-scare,https://villagerdb.com/images/items/thumb/deer-scare.6e628fe.png
1721,deinony-tail,Deinony Tail,Fossils,FALSE,2500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-deinony-tail,https://villagerdb.com/images/items/thumb/deinony-tail.4140b53.png
1722,deinony-torso,Deinony Torso,Fossils,FALSE,3000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-deinony-torso,https://villagerdb.com/images/items/thumb/deinony-torso.0a234b4.png
1731,deluxe-washer,Deluxe Washer,Furniture,TRUE,19000,bells,76000,bells,NA,NA,NA,NA,nh,item-deluxe-washer,https://villagerdb.com/images/items/thumb/deluxe-washer.737919f.png
1732,den-chair,Den Chair,Furniture,NA,2175,bells,8700,bells,NA,NA,NA,NA,nh,item-den-chair,https://villagerdb.com/images/items/thumb/den-chair.a7894c4.png
1733,den-desk,Den Desk,Furniture,TRUE,2500,bells,10000,bells,Nook's Cranny,NA,NA,NA,nh,item-den-desk,https://villagerdb.com/images/items/thumb/den-desk.01311a9.png
1734,denim-cap,Denim Cap,Hats,TRUE,192,bells,770,bells,"Nook Shopping, Able Sisters",NA,NA,NA,nh,item-denim-cap,https://villagerdb.com/images/items/full/denim-cap.c186059.png
1735,denim-cutoffs,Denim Cutoffs,Bottoms,TRUE,280,bells,1120,bells,"Nook Shopping, Able Sisters",NA,NA,NA,nh,item-denim-cutoffs,https://villagerdb.com/images/items/full/denim-cutoffs.dcc815d.png
1736,denim-jacket,Denim Jacket,Tops,TRUE,350,bells,1400,bells,Able Sisters,NA,NA,NA,nh,item-denim-jacket,https://villagerdb.com/images/items/full/denim-jacket.5606fb0.png
1737,denim-leggings,Denim Leggings,Socks,NA,135,bells,540,bells,NA,NA,NA,NA,nh,item-denim-leggings,https://villagerdb.com/images/items/full/denim-leggings.9d12309.png
1738,denim-overalls,Denim Overalls,Dresses,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-denim-overalls,https://villagerdb.com/images/items/full/denim-overalls.d34e39d.png
1739,denim-painters-pants,Denim Painter's Pants,Bottoms,TRUE,390,bells,1560,bells,Able Sisters,NA,NA,NA,nh,item-denim-painters-pants,https://villagerdb.com/images/items/full/denim-painters-pants.508666c.png
1740,denim-pants,Denim Pants,Bottoms,TRUE,280,bells,1120,bells,NA,NA,NA,NA,nh,item-denim-pants,https://villagerdb.com/images/items/full/denim-pants.5bb38fd.png
1742,denim-skirt,Denim Skirt,Bottoms,TRUE,280,bells,1120,bells,Able Sisters,NA,NA,NA,nh,item-denim-skirt,https://villagerdb.com/images/items/full/denim-skirt.5121f3a.png
1743,denim-vest,Denim Vest,Tops,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-denim-vest,https://villagerdb.com/images/items/full/denim-vest.f5ef244.png
1755,desert-outfit,Desert Outfit,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-desert-outfit,https://villagerdb.com/images/items/full/desert-outfit.d5b56d4.png
1756,desert-princess-outfit,Desert-princess Outfit,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-desert-princess-outfit,https://villagerdb.com/images/items/full/desert-princess-outfit.ae8ac2a.png
1761,desk-mirror,Desk Mirror,Furniture,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-desk-mirror,https://villagerdb.com/images/items/thumb/desk-mirror.93241fe.png
1762,desktop-computer,Desktop Computer,Furniture,NA,25000,bells,100000,bells,NA,NA,NA,NA,nh,item-desktop-computer,https://villagerdb.com/images/items/thumb/desktop-computer.4d0d4d6.png
1766,destinations-signpost,Destinations Signpost,Furniture,FALSE,1440,bells,NA,NA,NA,TRUE,4,hardwood,nh,item-destinations-signpost,https://villagerdb.com/images/items/thumb/destinations-signpost.231d95e.png
1766,destinations-signpost,Destinations Signpost,Furniture,FALSE,1440,bells,NA,NA,NA,TRUE,8,softwood,nh,item-destinations-signpost,https://villagerdb.com/images/items/thumb/destinations-signpost.231d95e.png
1767,detective-hat,Detective Hat,Hats,TRUE,525,bells,2100,bells,NA,NA,NA,NA,nh,item-detective-hat,https://villagerdb.com/images/items/full/detective-hat.578a2ab.png
1769,detectives-coat,Detective's Coat,Tops,TRUE,625,bells,2500,bells,Able Sisters,NA,NA,NA,nh,item-detectives-coat,https://villagerdb.com/images/items/full/detectives-coat.bb538c7.png
1783,digital-alarm-clock,Digital Alarm Clock,Furniture,TRUE,400,bells,1600,bells,Nook's Cranny,NA,NA,NA,nh,item-digital-alarm-clock,https://villagerdb.com/images/items/thumb/digital-alarm-clock.2b22745.png
1785,digital-scale,Digital Scale,Furniture,TRUE,232,bells,930,bells,Nook's Cranny,NA,NA,NA,nh,item-digital-scale,https://villagerdb.com/images/items/thumb/digital-scale.da2dbb1.png
1787,dimetrodon-skull,Dimetrodon Skull,Fossils,FALSE,5500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-dimetrodon-skull,https://villagerdb.com/images/items/thumb/dimetrodon-skull.0a440d6.png
1789,dimetrodon-torso,Dimetrodon Torso,Fossils,FALSE,5000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-dimetrodon-torso,https://villagerdb.com/images/items/thumb/dimetrodon-torso.e05054f.png
1790,diner-apron,Diner Apron,Tops,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-diner-apron,https://villagerdb.com/images/items/full/diner-apron.7c35229.png
1791,diner-chair,Diner Chair,Furniture,TRUE,400,bells,1600,bells,Nook's Cranny,NA,NA,NA,nh,item-diner-chair,https://villagerdb.com/images/items/thumb/diner-chair.4118a0c.png
1792,diner-counter-chair,Diner Counter Chair,Furniture,TRUE,275,bells,1100,bells,NA,NA,NA,NA,nh,item-diner-counter-chair,https://villagerdb.com/images/items/thumb/diner-counter-chair.a43d3eb.png
1793,diner-counter-table,Diner Counter Table,Furniture,TRUE,1500,bells,6000,bells,NA,NA,NA,NA,nh,item-diner-counter-table,https://villagerdb.com/images/items/thumb/diner-counter-table.f4ef424.png
1794,diner-dining-table,Diner Dining Table,Furniture,TRUE,1600,bells,6400,bells,NA,NA,NA,NA,nh,item-diner-dining-table,https://villagerdb.com/images/items/thumb/diner-dining-table.73c19e9.png
1795,diner-mini-table,Diner Mini Table,Furniture,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-diner-mini-table,https://villagerdb.com/images/items/thumb/diner-mini-table.d7768d4.png
1796,diner-neon-clock,Diner Neon Clock,Furniture,TRUE,375,bells,1500,bells,Nook's Cranny,NA,NA,NA,nh,item-diner-neon-clock,https://villagerdb.com/images/items/thumb/diner-neon-clock.630bab5.png
1797,diner-neon-sign,Diner Neon Sign,Furniture,NA,975,bells,3900,bells,NA,NA,NA,NA,nh,item-diner-neon-sign,https://villagerdb.com/images/items/thumb/diner-neon-sign.39b44a1.png
1798,diner-sofa,Diner Sofa,Furniture,TRUE,875,bells,3500,bells,Nook's Cranny,NA,NA,NA,nh,item-diner-sofa,https://villagerdb.com/images/items/thumb/diner-sofa.c48000d.png
1800,diner-uniform,Diner Uniform,Dresses,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-diner-uniform,https://villagerdb.com/images/items/full/diner-uniform.54cc77b.png
1802,dinnerware,Dinnerware,Furniture,TRUE,232,bells,930,bells,Nook's Cranny,NA,NA,NA,nh,item-dinnerware,https://villagerdb.com/images/items/thumb/dinnerware.1e6d094.png
1804,dinosaur-track,Dinosaur Track,Fossils,FALSE,1000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-dinosaur-track,https://villagerdb.com/images/items/thumb/dinosaur-track.5a9fdbe.png
1805,diplo-chest,Diplo Chest,Fossils,FALSE,4000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-diplo-chest,https://villagerdb.com/images/items/thumb/diplo-chest.8bb4834.png
1808,diplo-neck,Diplo Neck,Fossils,FALSE,4500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-diplo-neck,https://villagerdb.com/images/items/thumb/diplo-neck.c93b9c6.png
1809,diplo-pelvis,Diplo Pelvis,Fossils,FALSE,4500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-diplo-pelvis,https://villagerdb.com/images/items/thumb/diplo-pelvis.046e8f5.png
1810,diplo-skull,Diplo Skull,Fossils,FALSE,5000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-diplo-skull,https://villagerdb.com/images/items/thumb/diplo-skull.0391cd1.png
1811,diplo-tail-tip,Diplo Tail Tip,Fossils,FALSE,4000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-diplo-tail-tip,https://villagerdb.com/images/items/thumb/diplo-tail-tip.6486d58.png
1812,diplo-tail,Diplo Tail,Fossils,FALSE,5000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-diplo-tail,https://villagerdb.com/images/items/thumb/diplo-tail.ba89924.png
1813,directors-chair,Director's Chair,Furniture,TRUE,400,bells,1600,bells,Nook's Cranny,NA,NA,NA,nh,item-directors-chair,https://villagerdb.com/images/items/thumb/directors-chair.ddcae33.png
1817,dish-drying-rack,Dish-drying Rack,Furniture,TRUE,132,bells,530,bells,NA,NA,NA,NA,nh,item-dish-drying-rack,https://villagerdb.com/images/items/thumb/dish-drying-rack.e66ec3d.png
1826,diving-beetle-model,Diving Beetle Model,Furniture,NA,2400,bells,NA,NA,NA,NA,NA,NA,nh,item-diving-beetle-model,https://villagerdb.com/images/items/thumb/diving-beetle-model.fc7bf1b.png
1827,diving-beetle,Diving Beetle,Bugs,FALSE,800,bells,3200,bells,NA,NA,NA,NA,nh,item-diving-beetle,https://villagerdb.com/images/items/thumb/diving-beetle.d65e803.png
1829,diy-workbench,Diy Workbench,Furniture,FALSE,6630,bells,26520,bells,NA,TRUE,5,wood,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
1829,diy-workbench,Diy Workbench,Furniture,FALSE,6630,bells,26520,bells,NA,TRUE,5,hardwood,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
1829,diy-workbench,Diy Workbench,Furniture,FALSE,6630,bells,26520,bells,NA,TRUE,5,softwood,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
1829,diy-workbench,Diy Workbench,Furniture,FALSE,6630,bells,26520,bells,NA,TRUE,3,iron-nugget,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
1829,diy-workbench,Diy Workbench,Furniture,FALSE,6630,bells,26520,bells,NA,TRUE,1,mini-diy-workbench,nh,item-diy-workbench,https://villagerdb.com/images/items/thumb/diy-workbench.ade03e3.png
1832,dj-cap,Dj Cap,Hats,TRUE,192,bells,770,bells,Able Sisters,NA,NA,NA,nh,item-dj-cap,https://villagerdb.com/images/items/full/dj-cap.544f1dd.png
1837,djs-turntable,Dj's Turntable,Furniture,NA,2325,bells,9300,bells,NA,NA,NA,NA,nh,item-djs-turntable,https://villagerdb.com/images/items/thumb/djs-turntable.23eb152.png
1839,do-rag,Do-rag,Hats,TRUE,140,bells,560,bells,NA,NA,NA,NA,nh,item-do-rag,https://villagerdb.com/images/items/full/do-rag.13291dc.png
1844,doctors-coat,Doctor's Coat,Tops,NA,540,bells,2160,bells,NA,NA,NA,NA,nh,item-doctors-coat,https://villagerdb.com/images/items/full/doctors-coat.f236487.png
1846,doctors-mask,Doctor's Mask,Accessories,TRUE,35,bells,140,bells,NA,NA,NA,NA,nh,item-doctors-mask,https://villagerdb.com/images/items/full/doctors-mask.dde89f7.png
1848,document-stack,Document Stack,Furniture,TRUE,400,bells,1600,bells,Nook's Cranny,TRUE,NA,NA,nh,item-document-stack,https://villagerdb.com/images/items/thumb/document-stack.d67b6f9.png
1849,dog-nose,Dog Nose,Accessories,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-dog-nose,https://villagerdb.com/images/items/full/dog-nose.05cf96e.png
1850,doghouse,Doghouse,Furniture,FALSE,2040,bells,NA,NA,NA,TRUE,10,wood,nh,item-doghouse,https://villagerdb.com/images/items/thumb/doghouse.eb0ce9b.png
1850,doghouse,Doghouse,Furniture,FALSE,2040,bells,NA,NA,NA,TRUE,7,hardwood,nh,item-doghouse,https://villagerdb.com/images/items/thumb/doghouse.eb0ce9b.png
1856,dollhouse-dress,Dollhouse Dress,Dresses,NA,700,bells,2800,bells,NA,NA,NA,NA,nh,item-dollhouse-dress,https://villagerdb.com/images/items/full/dollhouse-dress.9c07256.png
1858,dolly-shirt,Dolly Shirt,Tops,TRUE,240,bells,960,bells,Able Sisters,NA,NA,NA,nh,item-dolly-shirt,https://villagerdb.com/images/items/full/dolly-shirt.be0e082.png
1859,dolly,Dolly,Furniture,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-dolly,https://villagerdb.com/images/items/thumb/dolly.c27f5d6.png
1867,dorado-model,Dorado Model,Furniture,NA,45000,bells,NA,NA,NA,NA,NA,NA,nh,item-dorado-model,https://villagerdb.com/images/items/thumb/dorado-model.f9a6193.png
1868,dorado,Dorado,Fish,FALSE,15000,bells,NA,NA,NA,NA,NA,NA,nh,item-dorado,https://villagerdb.com/images/items/thumb/dorado.e029dac.png
1871,dotted-knee-high-socks,Dotted Knee-high Socks,Socks,TRUE,120,bells,480,bells,NA,NA,NA,NA,nh,item-dotted-knee-high-socks,https://villagerdb.com/images/items/full/dotted-knee-high-socks.9fbf190.png
1872,dotted-raincoat,Dotted Raincoat,Tops,TRUE,400,bells,1600,bells,NA,NA,NA,NA,nh,item-dotted-raincoat,https://villagerdb.com/images/items/full/dotted-raincoat.529a19c.png
1874,dotted-shorts,Dotted Shorts,Bottoms,NA,245,bells,980,bells,NA,NA,NA,NA,nh,item-dotted-shorts,https://villagerdb.com/images/items/full/dotted-shorts.e434e65.png
1875,dotted-shower-cap,Dotted Shower Cap,Hats,TRUE,140,bells,560,bells,NA,NA,NA,NA,nh,item-dotted-shower-cap,https://villagerdb.com/images/items/full/dotted-shower-cap.50d40d6.png
1879,double-bridge-glasses,Double-bridge Glasses,Accessories,NA,275,bells,1100,bells,NA,NA,NA,NA,nh,item-double-bridge-glasses,https://villagerdb.com/images/items/full/double-bridge-glasses.4aff96c.png
1880,double-door-refrigerator,Double-door Refrigerator,Furniture,NA,15000,bells,60000,bells,NA,NA,NA,NA,nh,item-double-door-refrigerator,https://villagerdb.com/images/items/thumb/double-door-refrigerator.760bebc.png
1882,double-sided-wall-clock,Double-sided Wall Clock,Furniture,TRUE,275,bells,1100,bells,NA,NA,NA,NA,nh,item-double-sided-wall-clock,https://villagerdb.com/images/items/thumb/double-sided-wall-clock.482d80e.png
1883,double-sofa,Double Sofa,Furniture,TRUE,1075,bells,4300,bells,Nook's Cranny,NA,NA,NA,nh,item-double-sofa,https://villagerdb.com/images/items/thumb/double-sofa.fde2a83.png
1884,doublet,Doublet,Tops,TRUE,380,bells,1520,bells,Able Sisters,NA,NA,NA,nh,item-doublet,https://villagerdb.com/images/items/full/doublet.6127de7.png
1885,down-jacket,Down Jacket,Tops,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-down-jacket,https://villagerdb.com/images/items/full/down-jacket.6a2e807.png
1886,down-pants,Down Pants,Bottoms,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-down-pants,https://villagerdb.com/images/items/full/down-pants.2450110.png
1887,down-ski-jacket,Down Ski Jacket,Tops,NA,420,bells,1680,bells,NA,NA,NA,NA,nh,item-down-ski-jacket,https://villagerdb.com/images/items/full/down-ski-jacket.b3cc901.png
1888,down-skirt,Down Skirt,Bottoms,NA,260,bells,1040,bells,NA,NA,NA,NA,nh,item-down-skirt,https://villagerdb.com/images/items/full/down-skirt.3fa1211.png
1892,dragon-jacket,Dragon Jacket,Tops,NA,500,bells,2000,bells,NA,NA,NA,NA,nh,item-dragon-jacket,https://villagerdb.com/images/items/full/dragon-jacket.8d178a3.png
1894,dragon-suit,Dragon Suit,Dresses,NA,625,bells,2500,bells,NA,NA,NA,NA,nh,item-dragon-suit,https://villagerdb.com/images/items/full/dragon-suit.721c707.png
1899,draped-skirt,Draped Skirt,Bottoms,NA,455,bells,1820,bells,NA,NA,NA,NA,nh,item-draped-skirt,https://villagerdb.com/images/items/full/draped-skirt.5cc6cec.png
1901,dreamy-dress,Dreamy Dress,Dresses,TRUE,520,bells,2080,bells,NA,NA,NA,NA,nh,item-dreamy-dress,https://villagerdb.com/images/items/full/dreamy-dress.8eaa0ca.png
1902,dreamy-pants,Dreamy Pants,Bottoms,NA,360,bells,1440,bells,NA,NA,NA,NA,nh,item-dreamy-pants,https://villagerdb.com/images/items/full/dreamy-pants.ddafbf2.png
1904,dreamy-sweater,Dreamy Sweater,Tops,NA,360,bells,1440,bells,NA,NA,NA,NA,nh,item-dreamy-sweater,https://villagerdb.com/images/items/full/dreamy-sweater.cc1a4ff.png
1907,dress-pants,Dress Pants,Bottoms,NA,325,bells,1300,bells,NA,NA,NA,NA,nh,item-dress-pants,https://villagerdb.com/images/items/full/dress-pants.cc97335.png
1908,dress-shirt,Dress Shirt,Tops,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-dress-shirt,https://villagerdb.com/images/items/full/dress-shirt.6af8b37.png
1913,drink-machine,Drink Machine,Furniture,TRUE,10000,bells,NA,NA,NA,NA,NA,NA,nh,item-drink-machine,https://villagerdb.com/images/items/thumb/drink-machine.fa6ec5d.png
1914,drinking-fountain,Drinking Fountain,Furniture,FALSE,2700,bells,NA,NA,NA,TRUE,8,stone,nh,item-drinking-fountain,https://villagerdb.com/images/items/thumb/drinking-fountain.213e3b5.png
1914,drinking-fountain,Drinking Fountain,Furniture,FALSE,2700,bells,NA,NA,NA,TRUE,2,iron-nugget,nh,item-drinking-fountain,https://villagerdb.com/images/items/thumb/drinking-fountain.213e3b5.png
1915,drinking-straw-glasses,Drinking-straw Glasses,Accessories,TRUE,140,bells,560,bells,NA,NA,NA,NA,nh,item-drinking-straw-glasses,https://villagerdb.com/images/items/full/drinking-straw-glasses.054a1ba.png
1919,drone-beetle-model,Drone Beetle Model,Furniture,NA,600,bells,NA,NA,NA,NA,NA,NA,nh,item-drone-beetle-model,https://villagerdb.com/images/items/thumb/drone-beetle-model.426cac6.png
